DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GB,781,2,VALUE_IN_EUROS,2020,40871,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GB,781,2,VALUE_IN_EUROS,2021,44481,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GB,781,2,VALUE_IN_EUROS,2022,15100,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,1,VALUE_IN_EUROS,2019,16752,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,1,VALUE_IN_EUROS,2020,6878,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,1,VALUE_IN_EUROS,2021,2400,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,1,VALUE_IN_EUROS,2022,11038,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,2,VALUE_IN_EUROS,2019,105849,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,2,VALUE_IN_EUROS,2020,59700,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,2,VALUE_IN_EUROS,2021,86350,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GE,781,2,VALUE_IN_EUROS,2022,7240,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GH,781,2,VALUE_IN_EUROS,2020,11100,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GH,781,2,VALUE_IN_EUROS,2022,15446,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GM,781,2,VALUE_IN_EUROS,2019,41300,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GR,781,1,VALUE_IN_EUROS,2019,15575,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GR,781,2,VALUE_IN_EUROS,2019,39325,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GR,781,2,VALUE_IN_EUROS,2020,36300,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GR,781,2,VALUE_IN_EUROS,2021,106014,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,GR,781,2,VALUE_IN_EUROS,2022,12000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HK,781,1,VALUE_IN_EUROS,2020,6335,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HK,781,2,VALUE_IN_EUROS,2020,1588883,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HK,781,2,VALUE_IN_EUROS,2021,3327,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HR,781,2,VALUE_IN_EUROS,2019,405058,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HR,781,2,VALUE_IN_EUROS,2020,2909,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,1,VALUE_IN_EUROS,2019,133399,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,1,VALUE_IN_EUROS,2020,466596,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,1,VALUE_IN_EUROS,2021,60523,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,1,VALUE_IN_EUROS,2022,528735,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,2,VALUE_IN_EUROS,2019,62268,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,2,VALUE_IN_EUROS,2020,33986,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,2,VALUE_IN_EUROS,2021,337331,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,HU,781,2,VALUE_IN_EUROS,2022,685330,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IS,781,1,VALUE_IN_EUROS,2019,5669,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IS,781,1,VALUE_IN_EUROS,2020,13225,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IS,781,1,VALUE_IN_EUROS,2021,14384,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IS,781,1,VALUE_IN_EUROS,2022,164982,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IS,781,2,VALUE_IN_EUROS,2019,9000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IS,781,2,VALUE_IN_EUROS,2021,9300,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,1,VALUE_IN_EUROS,2019,335904,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,1,VALUE_IN_EUROS,2020,162525,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,1,VALUE_IN_EUROS,2021,375868,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,1,VALUE_IN_EUROS,2022,291402,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,2,VALUE_IN_EUROS,2019,427568,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,2,VALUE_IN_EUROS,2020,250429,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,2,VALUE_IN_EUROS,2021,117783,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,IT,781,2,VALUE_IN_EUROS,2022,813384,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,JO,781,2,VALUE_IN_EUROS,2021,3475,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,JP,781,1,VALUE_IN_EUROS,2019,4447168,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,JP,781,1,VALUE_IN_EUROS,2020,2616384,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,JP,781,1,VALUE_IN_EUROS,2021,482412,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,JP,781,1,VALUE_IN_EUROS,2022,802296,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,JP,781,2,VALUE_IN_EUROS,2022,69955,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KE,781,2,VALUE_IN_EUROS,2022,10600,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KG,781,2,VALUE_IN_EUROS,2019,86658,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KG,781,2,VALUE_IN_EUROS,2020,23500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KG,781,2,VALUE_IN_EUROS,2022,2109737,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,1,VALUE_IN_EUROS,2019,176,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,1,VALUE_IN_EUROS,2020,2840,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,1,VALUE_IN_EUROS,2021,5946,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,1,VALUE_IN_EUROS,2022,2609,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,2,VALUE_IN_EUROS,2019,337524,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,2,VALUE_IN_EUROS,2020,230158,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KR,781,2,VALUE_IN_EUROS,2022,17430,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KZ,781,2,VALUE_IN_EUROS,2019,10000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KZ,781,2,VALUE_IN_EUROS,2021,25000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,KZ,781,2,VALUE_IN_EUROS,2022,1605133,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LB,781,1,VALUE_IN_EUROS,2021,4330,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LI,781,1,VALUE_IN_EUROS,2019,30580,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LI,781,1,VALUE_IN_EUROS,2021,1550,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,1,VALUE_IN_EUROS,2019,24127831,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,1,VALUE_IN_EUROS,2020,13798488,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,1,VALUE_IN_EUROS,2021,10831315,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,1,VALUE_IN_EUROS,2022,16316598,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,2,VALUE_IN_EUROS,2019,143085049,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,2,VALUE_IN_EUROS,2020,101966207,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,2,VALUE_IN_EUROS,2021,138643117,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LT,781,2,VALUE_IN_EUROS,2022,151548752,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,1,VALUE_IN_EUROS,2019,122276,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,1,VALUE_IN_EUROS,2020,99374,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,1,VALUE_IN_EUROS,2021,242367,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,1,VALUE_IN_EUROS,2022,449301,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,2,VALUE_IN_EUROS,2019,189731,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,2,VALUE_IN_EUROS,2021,528709,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,LU,781,2,VALUE_IN_EUROS,2022,16799,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MA,781,2,VALUE_IN_EUROS,2022,27000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MD,781,1,VALUE_IN_EUROS,2019,86544,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MD,781,2,VALUE_IN_EUROS,2019,29453,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MD,781,2,VALUE_IN_EUROS,2021,57630,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MD,781,2,VALUE_IN_EUROS,2022,110862,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,ME,781,2,VALUE_IN_EUROS,2020,9150,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,ME,781,2,VALUE_IN_EUROS,2022,10500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MK,781,2,VALUE_IN_EUROS,2019,12250,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MR,781,2,VALUE_IN_EUROS,2020,60600,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MR,781,2,VALUE_IN_EUROS,2021,147400,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MR,781,2,VALUE_IN_EUROS,2022,167100,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MX,781,1,VALUE_IN_EUROS,2019,13700,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MX,781,1,VALUE_IN_EUROS,2021,678441,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,MX,781,1,VALUE_IN_EUROS,2022,95447,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NG,781,2,VALUE_IN_EUROS,2019,17100,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NG,781,2,VALUE_IN_EUROS,2021,1100,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NG,781,2,VALUE_IN_EUROS,2022,2200,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,1,VALUE_IN_EUROS,2019,5141390,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,1,VALUE_IN_EUROS,2020,3798486,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,1,VALUE_IN_EUROS,2021,8850443,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,1,VALUE_IN_EUROS,2022,12105015,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,2,VALUE_IN_EUROS,2019,2480616,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,2,VALUE_IN_EUROS,2020,2680502,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,2,VALUE_IN_EUROS,2021,984501,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NL,781,2,VALUE_IN_EUROS,2022,1965815,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,1,VALUE_IN_EUROS,2019,239799,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,1,VALUE_IN_EUROS,2020,145495,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,1,VALUE_IN_EUROS,2021,313130,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,1,VALUE_IN_EUROS,2022,847577,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,2,VALUE_IN_EUROS,2019,3201617,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,2,VALUE_IN_EUROS,2020,33937,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,2,VALUE_IN_EUROS,2021,472688,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NO,781,2,VALUE_IN_EUROS,2022,27000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,NZ,781,2,VALUE_IN_EUROS,2022,80000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,OM,781,2,VALUE_IN_EUROS,2021,110000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,1,VALUE_IN_EUROS,2019,36227340,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,1,VALUE_IN_EUROS,2020,24096720,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,1,VALUE_IN_EUROS,2021,27943671,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,1,VALUE_IN_EUROS,2022,45850828,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,2,VALUE_IN_EUROS,2019,577369,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,2,VALUE_IN_EUROS,2020,1252236,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,2,VALUE_IN_EUROS,2021,2127807,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PL,781,2,VALUE_IN_EUROS,2022,3264853,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PT,781,1,VALUE_IN_EUROS,2022,252484,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PT,781,2,VALUE_IN_EUROS,2019,113539,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PT,781,2,VALUE_IN_EUROS,2020,106082,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PT,781,2,VALUE_IN_EUROS,2021,14103,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,PT,781,2,VALUE_IN_EUROS,2022,47791,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,QA,781,2,VALUE_IN_EUROS,2020,59500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,1,VALUE_IN_EUROS,2019,25000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,1,VALUE_IN_EUROS,2020,97319,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,1,VALUE_IN_EUROS,2021,13502,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,2,VALUE_IN_EUROS,2019,6009,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,2,VALUE_IN_EUROS,2020,205997,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,2,VALUE_IN_EUROS,2021,154006,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RO,781,2,VALUE_IN_EUROS,2022,57429,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,1,VALUE_IN_EUROS,2019,5980179,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,1,VALUE_IN_EUROS,2020,2490937,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,1,VALUE_IN_EUROS,2021,3824823,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,1,VALUE_IN_EUROS,2022,1873576,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,2,VALUE_IN_EUROS,2019,2058052,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,2,VALUE_IN_EUROS,2020,1587856,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,2,VALUE_IN_EUROS,2021,784443,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,RU,781,2,VALUE_IN_EUROS,2022,2695203,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SA,781,2,VALUE_IN_EUROS,2021,53400,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,1,VALUE_IN_EUROS,2019,11400270,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,1,VALUE_IN_EUROS,2020,6071790,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,1,VALUE_IN_EUROS,2021,9004806,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,1,VALUE_IN_EUROS,2022,12321954,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,2,VALUE_IN_EUROS,2019,2521075,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,2,VALUE_IN_EUROS,2020,2012101,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,2,VALUE_IN_EUROS,2021,1284913,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SE,781,2,VALUE_IN_EUROS,2022,3910428,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SG,781,1,VALUE_IN_EUROS,2021,9000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SG,781,2,VALUE_IN_EUROS,2021,10772,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,1,VALUE_IN_EUROS,2019,2458406,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,1,VALUE_IN_EUROS,2020,2338466,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,1,VALUE_IN_EUROS,2021,819494,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,2,VALUE_IN_EUROS,2019,4367,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,2,VALUE_IN_EUROS,2020,97499,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,2,VALUE_IN_EUROS,2021,329732,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SI,781,2,VALUE_IN_EUROS,2022,269700,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,1,VALUE_IN_EUROS,2019,158463,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,1,VALUE_IN_EUROS,2020,155363,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,1,VALUE_IN_EUROS,2021,39500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,1,VALUE_IN_EUROS,2022,1089305,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,2,VALUE_IN_EUROS,2019,338769,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,2,VALUE_IN_EUROS,2020,133470,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,2,VALUE_IN_EUROS,2021,1123824,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SK,781,2,VALUE_IN_EUROS,2022,1263288,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SM,781,1,VALUE_IN_EUROS,2020,1700,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SM,781,2,VALUE_IN_EUROS,2020,2000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,SN,781,2,VALUE_IN_EUROS,2021,26500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TH,781,1,VALUE_IN_EUROS,2020,95180,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TH,781,1,VALUE_IN_EUROS,2021,220548,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TJ,781,2,VALUE_IN_EUROS,2019,6001,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TJ,781,2,VALUE_IN_EUROS,2020,63050,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TJ,781,2,VALUE_IN_EUROS,2021,10350,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TJ,781,2,VALUE_IN_EUROS,2022,106550,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TR,781,1,VALUE_IN_EUROS,2021,2000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TR,781,2,VALUE_IN_EUROS,2020,93350,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TR,781,2,VALUE_IN_EUROS,2022,2781406,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TW,781,1,VALUE_IN_EUROS,2020,4598,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,TW,781,1,VALUE_IN_EUROS,2021,2517,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,1,VALUE_IN_EUROS,2019,5068,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,1,VALUE_IN_EUROS,2020,33977,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,1,VALUE_IN_EUROS,2021,2437,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,1,VALUE_IN_EUROS,2022,310246,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,2,VALUE_IN_EUROS,2019,1643237,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,2,VALUE_IN_EUROS,2020,754269,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,2,VALUE_IN_EUROS,2021,577585,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UA,781,2,VALUE_IN_EUROS,2022,1137053,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UG,781,2,VALUE_IN_EUROS,2022,115063,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,1,VALUE_IN_EUROS,2019,3632428,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,1,VALUE_IN_EUROS,2020,1372604,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,1,VALUE_IN_EUROS,2021,1352599,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,1,VALUE_IN_EUROS,2022,2345318,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,2,VALUE_IN_EUROS,2020,432696,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,2,VALUE_IN_EUROS,2021,177453,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,US,781,2,VALUE_IN_EUROS,2022,1104686,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UZ,781,1,VALUE_IN_EUROS,2019,22446,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UZ,781,2,VALUE_IN_EUROS,2019,118580,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UZ,781,2,VALUE_IN_EUROS,2020,2000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,UZ,781,2,VALUE_IN_EUROS,2022,75300,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,XK,781,2,VALUE_IN_EUROS,2020,15000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,XS,781,1,VALUE_IN_EUROS,2019,6470,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,XS,781,2,VALUE_IN_EUROS,2021,85498,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,LV,ZA,781,1,VALUE_IN_EUROS,2020,79376,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AE,781,1,VALUE_IN_EUROS,2020,4981,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AE,781,1,VALUE_IN_EUROS,2021,23923,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AE,781,1,VALUE_IN_EUROS,2022,62002,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AE,781,2,VALUE_IN_EUROS,2021,20300,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AT,781,1,VALUE_IN_EUROS,2019,273049,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AT,781,1,VALUE_IN_EUROS,2021,351211,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AT,781,1,VALUE_IN_EUROS,2022,1398910,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AU,781,1,VALUE_IN_EUROS,2022,16644,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AU,781,2,VALUE_IN_EUROS,2019,30157,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AU,781,2,VALUE_IN_EUROS,2020,20800,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AU,781,2,VALUE_IN_EUROS,2022,70000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,AZ,781,1,VALUE_IN_EUROS,2019,11224,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,BE,781,1,VALUE_IN_EUROS,2019,458071,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,BE,781,1,VALUE_IN_EUROS,2020,2000983,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,BE,781,1,VALUE_IN_EUROS,2021,1142008,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,BE,781,1,VALUE_IN_EUROS,2022,6089676,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,BF,781,2,VALUE_IN_EUROS,2019,6000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,CG,781,2,VALUE_IN_EUROS,2019,4500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,MT,CG,781,2,VALUE_IN_EUROS,2020,2900,
